"id","score","decoy","subset"
517,51.1505919764521,0,1
518,51.1505919764521,0,1
519,51.1505919764521,0,1
520,51.1505919764521,0,0
521,51.1505919764521,0,0
522,51.1499671222549,0,0
523,51.1415980798218,0,0
524,51.1400230037236,0,0
525,51.1161904064737,0,0
526,51.1018017264617,0,0
527,51.0780333980175,0,0
528,51.0720152863797,0,0
529,51.06498736268,0,0
530,51.0498744273795,0,0
531,51.0314176516944,0,1
532,51.0218925746691,0,1
533,51.0149152969417,0,0
534,51.0086584439571,0,0
535,50.9953631790912,0,0
536,50.987994816432,0,0
537,50.9848523056076,0,0
538,50.9344637312693,0,1
539,50.9221542784677,0,0
540,50.922109676502,0,0
541,50.8814502508068,0,0
542,50.8467350883147,0,0
543,50.839483292619,0,0
544,50.8179221722335,0,0
545,50.7924712893098,0,0
546,50.7882431450372,0,0
547,50.7849804551983,0,0
548,50.784452494821,0,0
549,50.7759500396218,0,0
550,50.7727605086126,0,0
551,50.740139204836,0,0
552,50.7014046662542,0,0
553,50.6940364666413,0,0
554,50.6805882652864,0,0
555,50.6752431662603,0,0
556,50.6730359812414,0,0
557,50.6588667339372,0,1
558,50.6157547669495,0,0
559,50.6051297672899,0,0
560,50.5767914312216,0,0
561,50.561431147336,0,0
562,50.5546347323334,0,1
563,50.5524218544306,0,0
564,50.546275929917,0,1
565,50.533530001285,0,0
566,50.5324916209235,0,0
567,50.5286731331774,0,0
568,50.5217833539647,0,0
569,50.5194464828777,0,0
570,50.5021806265534,0,0
571,50.4655211267377,0,1
572,50.4617574204542,0,0
573,50.4574447958921,0,0
574,50.4574447958921,0,0
575,50.4574447958921,0,0
576,50.4574447958921,0,0
577,50.4574447958921,0,0
578,50.4561955595145,0,0
579,50.4278796325445,0,0
580,50.424967385397,0,0
581,50.42423672427,0,0
582,50.4016031246898,0,0
583,50.3735631970351,0,0
584,50.347038122415,0,0
585,50.3459934794544,0,0
586,50.3387974411553,0,0
587,50.3305370897178,0,0
588,50.3217573016524,0,0
